2017-03-24 13:58:35.452 I 3012 SampleAnalyzer-0: constructed
2017-03-24 13:58:36.021 I 8068 SampleAnalyzer-0: block transfers changed
2017-03-24 13:58:37.574 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.574 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.582 I 4516 SampleAnalyzer-0: acquired 347 samples
2017-03-24 13:58:37.585 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.586 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:37.586 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.586 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.586 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.594 I 4516 SampleAnalyzer-0: acquired 293 samples
2017-03-24 13:58:37.597 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:37.597 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.597 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.597 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.605 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:37.608 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.609 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:37.609 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.609 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.609 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.609 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.616 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.619 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.619 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.619 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.619 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.619 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.628 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.629 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.629 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.629 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.640 I 4516 SampleAnalyzer-0: acquired 345 samples
2017-03-24 13:58:37.643 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.644 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:37.644 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.644 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.644 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.644 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.652 I 4516 SampleAnalyzer-0: acquired 315 samples
2017-03-24 13:58:37.655 I 4516 SampleAnalyzer-0: released 319 samples
2017-03-24 13:58:37.655 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.655 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.655 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.664 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.665 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.665 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.665 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.665 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.674 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.675 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.675 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:37.675 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.675 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.685 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:37.689 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:37.689 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.689 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.689 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.689 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.695 I 4516 SampleAnalyzer-0: acquired 292 samples
2017-03-24 13:58:37.698 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.698 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:37.698 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.698 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.698 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.706 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.707 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.707 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:37.707 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.707 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.707 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.717 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.720 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.720 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.720 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.729 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:37.733 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:37.733 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.733 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.733 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.733 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.740 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.741 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.741 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.751 I 4516 SampleAnalyzer-0: acquired 312 samples
2017-03-24 13:58:37.754 I 4516 SampleAnalyzer-0: released 313 samples
2017-03-24 13:58:37.754 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.754 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.754 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.762 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.763 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.763 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.763 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.763 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.763 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.773 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.776 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.776 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.776 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.785 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:37.786 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.797 I 4516 SampleAnalyzer-0: acquired 363 samples
2017-03-24 13:58:37.801 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.802 I 4516 SampleAnalyzer-0: released 368 samples
2017-03-24 13:58:37.802 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.802 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.802 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.802 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.809 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:37.810 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:37.810 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.810 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.810 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.819 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.820 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.820 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.820 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.820 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.830 I 4516 SampleAnalyzer-0: acquired 343 samples
2017-03-24 13:58:37.833 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.834 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:37.834 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.834 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.834 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.834 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.840 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:37.841 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.841 I 4516 SampleAnalyzer-0: released 274 samples
2017-03-24 13:58:37.841 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.841 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.841 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.852 I 4516 SampleAnalyzer-0: acquired 223 samples
2017-03-24 13:58:37.852 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.852 I 4516 SampleAnalyzer-0: released 224 samples
2017-03-24 13:58:37.852 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.852 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.863 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:37.867 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:37.867 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.867 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.867 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.874 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:37.875 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.875 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.875 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.875 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.885 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:37.888 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.889 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:37.889 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.889 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.889 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.889 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.897 I 4516 SampleAnalyzer-0: acquired 295 samples
2017-03-24 13:58:37.898 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:37.898 I 4516 SampleAnalyzer-0: released 297 samples
2017-03-24 13:58:37.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.909 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.910 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.910 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.910 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.910 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.921 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:37.925 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:37.925 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.925 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.925 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.925 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.932 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:37.933 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.933 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.933 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.933 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.933 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.943 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:37.947 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:37.947 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.947 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.947 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.954 I 4516 SampleAnalyzer-0: acquired 240 samples
2017-03-24 13:58:37.955 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.955 I 4516 SampleAnalyzer-0: released 240 samples
2017-03-24 13:58:37.955 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.955 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.955 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.965 I 4516 SampleAnalyzer-0: acquired 276 samples
2017-03-24 13:58:37.966 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:37.966 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.966 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.976 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:37.980 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.981 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:37.981 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.981 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.981 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.981 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.988 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:37.989 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:37.989 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:37.989 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.989 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.989 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:37.999 I 4516 SampleAnalyzer-0: acquired 296 samples
2017-03-24 13:58:38.000 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.000 I 4516 SampleAnalyzer-0: released 304 samples
2017-03-24 13:58:38.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.010 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.011 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.011 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.011 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.011 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.022 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:38.026 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:38.026 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.026 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.026 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.026 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.034 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.035 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.035 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.035 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.035 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.045 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:38.048 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.049 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.049 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.049 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.049 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.057 I 4516 SampleAnalyzer-0: acquired 291 samples
2017-03-24 13:58:38.058 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:38.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.069 I 4516 SampleAnalyzer-0: acquired 347 samples
2017-03-24 13:58:38.072 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.073 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.073 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.073 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.073 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.073 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.080 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.081 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.081 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.081 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.081 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.091 I 4516 SampleAnalyzer-0: acquired 342 samples
2017-03-24 13:58:38.095 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.095 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.095 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.095 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.095 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.095 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.103 I 4516 SampleAnalyzer-0: acquired 314 samples
2017-03-24 13:58:38.106 I 4516 SampleAnalyzer-0: released 319 samples
2017-03-24 13:58:38.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.114 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.116 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.116 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.116 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.116 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.126 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:38.130 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:38.130 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.130 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.130 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.137 I 4516 SampleAnalyzer-0: acquired 209 samples
2017-03-24 13:58:38.137 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.137 I 4516 SampleAnalyzer-0: released 208 samples
2017-03-24 13:58:38.137 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.137 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.148 I 4516 SampleAnalyzer-0: acquired 360 samples
2017-03-24 13:58:38.151 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.152 I 4516 SampleAnalyzer-0: released 368 samples
2017-03-24 13:58:38.152 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.152 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.152 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.152 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.159 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.160 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.160 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.160 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.160 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.160 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.170 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.171 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.171 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.171 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.171 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.171 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.180 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.181 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.181 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.181 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.191 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:38.194 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.195 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.195 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.195 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.195 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.195 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.202 I 4516 SampleAnalyzer-0: acquired 230 samples
2017-03-24 13:58:38.203 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.203 I 4516 SampleAnalyzer-0: released 231 samples
2017-03-24 13:58:38.203 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.203 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.214 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.218 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.218 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.218 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.218 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.218 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.225 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.226 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.226 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.226 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.226 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.237 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.238 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.238 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.238 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.238 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.238 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.249 I 4516 SampleAnalyzer-0: acquired 376 samples
2017-03-24 13:58:38.253 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.253 I 4516 SampleAnalyzer-0: released 384 samples
2017-03-24 13:58:38.253 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.253 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.253 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.253 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.260 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:38.261 I 4516 SampleAnalyzer-0: released 273 samples
